Timestamp,Value,Status
588,40.21,1
589,40.79,1
590,39.84,1
591,40.35,1
592,40.13,1
593,39.27,1
594,39.8,1
595,40.3,1
596,42.92,1
597,42.98,1
598,42.7,1
599,42.65,1
600,42.44,1
601,40.77,1
602,40.2,1
603,40.65,1
604,39.02,1
605,39.09,1
606,39.93,1
607,40.3,1
608,39.84,1
609,40.51,1
610,41.96,1
611,42.04,1
612,41.39,1
613,41.81,1
614,41.45,1
615,41.55,1
616,40.5,1
617,40.96,1
618,42.78,1
619,43,1
620,39.63,1
621,40.18,1
622,41.09,1
623,40.58,1
624,40.53,1
625,40.24,1
626,42.15,1
627,42.85,1
628,43.25,1
629,42.21,1
630,41.75,1
631,41.74,1
632,42.37,1
633,42.76,1
634,42.35,1
635,42.96,1
636,44.06,1
637,43.53,1
638,42.84,1
639,41.4,1
640,36,1
641,39.39,1
642,38.77,1
643,39.17,1
644,38.93,1
645,38.63,1
646,38.63,1
647,40,1
648,41.84,1
649,40.4,1
650,41.28,1
651,41.15,1
652,41.39,1
653,41.22,1
654,42.17,1
655,42.36,1
656,42.4,1
657,43.11,1
658,43.43,1
659,43.72,1
660,42.77,1
661,41.32,1
662,41.15,1
663,40.93,1
664,39.87,1
665,39.05,1
666,39.18,1
667,38.5,1
668,38.75,1
669,38.9,1
670,39.95,1
671,38.41,1
672,39.21,1
673,40.27,1
674,42.59,1
675,42.7,1
676,44,1
677,44.1,1
678,43.95,1
679,43.83,1
680,44.54,1
681,44.49,1
682,44.89,1
683,46.37,1
684,45.36,1
685,46.41,1
686,46.2,1
687,45.63,1
688,45.77,1
689,46.2,1
690,47.02,1
691,46.42,1
692,45.7,1
693,45.51,1
694,45.17,1
695,44.66,1
696,44.76,1
697,44.29,1
698,43.67,1
699,42.41,1
700,43,1
701,42.32,1
702,41.94,1
703,42.4,1
704,42.11,1
705,41.02,1
706,41.35,1
707,41.38,1
708,41.75,1
709,41.47,1
710,44.09,1
711,43.65,1
712,43.82,1
713,45.35,1
714,45.1,1
715,44.3,1
716,43.79,1
717,43.28,1
718,42.26,1
719,41.97,1
720,42.99,1
721,43.33,1
722,41.61,1
723,41.35,1
724,42.56,1
725,42.78,1
726,43.27,1
727,43.62,1
728,43.25,1
729,43.64,1
730,42.54,1
731,41.29,1
732,41.18,1
733,40.05,1
734,40.97,1
735,40.94,1
736,40.56,1
737,41.15,1
738,42.17,1
739,40.21,1
740,39.04,1
741,39.59,1
742,38.53,1
743,38.93,1
744,40,1
745,40.02,1
746,38.73,1
747,40.15,1
748,39.61,1
749,37.52,1
750,39,1
751,38.83,1
752,37.38,1
753,37.34,1
754,37.71,1
755,36.08,1
756,34.93,1
757,36.57,1
758,36.47,1
759,36.92,1
760,38.13,1
761,38.95,1
762,39.36,1
763,39.16,1
764,40.14,1
765,40.56,1
766,40.02,1
767,40.76,1
768,41.5,1
769,40.77,1
770,41.44,1
771,41.47,1
772,41.52,1
773,42.17,1
774,41.31,1
775,41.3,1
776,40.74,1
777,42.11,1
778,41.89,1
779,42.31,1
780,42.3,1
781,41.81,1
782,42.31,1
783,42.31,1
784,43.32,1
785,42,1
786,42.8,1
787,41.88,1
788,41,1
789,40.9,1
790,41.75,1
791,41.5,1
792,40.13,1
793,39.81,1
794,39.13,1
795,39.07,1
796,38.66,1
797,38.7,1
798,38.79,1
799,38.82,1
800,39.3,1
801,40.34,1
802,41.3,1
803,41.18,1
804,40.99,1
805,41.36,1
806,40.8,1
807,37.68,1
808,38.16,1
809,37.27,1
810,36.79,1
811,37.04,1
812,35.81,1
813,34.99,1
814,34.76,1
815,34.17,1
816,33.28,1
817,32.67,1
818,33.03,1
819,33.24,1
820,33.68,1
821,33.01,1
822,31.09,1
823,31.81,1
824,32.25,1
825,32.61,1
826,32.28,1
827,32.3,1
828,32.03,1
829,31.89,1
830,32.39,1
831,32.13,1
832,31.6,1
833,31.75,1
834,31.94,1
835,31.67,1
836,31.59,1
837,30.77,1
838,31.46,1
839,32.63,1
840,32.25,1
841,32.8,1
842,32.99,1
843,31.81,1
844,30.65,1
845,29.8,1
846,29.1,1
847,29.75,1
848,30.29,1
849,30.05,1
850,30.25,1
851,28.2,1
852,26.85,1
853,26.12,1
854,26.94,1
855,27.86,1
856,28.26,1
857,29.09,1
858,27.76,1
859,28.39,1
860,29.8,1
861,30.23,1
862,32.78,1
863,35,1
864,35.11,1
865,35.51,1
866,36.03,1
867,35.78,1
868,36.07,1
869,35.1,1
870,36.45,1
871,36.35,1
872,35.91,1
873,36.5,1
874,36.07,1
875,36.26,1
876,35.54,1
877,35.39,1
878,33.47,1
879,33.57,1
880,33.71,1
881,34.22,1
882,35.21,1
883,34.59,1
884,34.25,1
885,34.74,1
886,34.96,1
887,35.67,1
888,36.68,1
889,36.43,1
890,36.44,1
891,36.33,1
892,36.32,1
893,36.27,1
894,36.34,1
895,36.68,1
896,36.13,1
897,35.45,1
898,36.97,1
899,36.53,1
900,36,1
901,36.45,1
902,37.5,1
903,38.68,1
904,39,1
905,37.22,1
906,38.12,1
907,37,1
908,36.31,1
909,36.26,1
910,35.66,1
911,35.75,1
912,35,1
913,34.96,1
914,35.3,1
915,35.19,1
916,34.98,1
917,36.1,1
918,35.65,1
919,35.98,1
920,36.46,1
921,38.39,1
922,37.82,1
923,37.83,1
924,38.25,1
925,37.95,1
926,39.99,1
927,38.12,1
928,36.95,1
929,39.45,1
930,38.66,1
931,38.84,1
932,39.48,1
933,40.93,1
934,39.97,1
935,40.25,1
936,39.66,1
937,38.57,1
938,39.45,1
939,39.85,1
940,40.31,1
941,40.51,1
942,39.72,1
943,39.78,1
944,39.27,1
945,40.39,1
946,41.42,1
947,40.76,1
948,42.71,1
949,42.07,1
950,43.01,1
951,45,1
952,44.66,1
953,44.39,1
954,46.15,1
955,46.46,1
956,46.03,1
957,46.05,1
958,46.34,1
959,46.64,1
960,46.59,1
961,46.14,1
962,46.2,1
963,46.09,1
964,46.45,1
965,46.16,1
966,46.61,1
967,48.6,1
968,49.27,1
969,49.16,1
970,47.94,1
971,47.84,1
972,48.1,1
973,48.61,1
974,47.89,1
975,48.5,1
976,49.34,1
977,49.35,1
978,48.61,1
979,48.29,1
980,48.73,1
981,47.8,1
982,47.42,1
983,47.28,1
984,46.63,1
985,46.52,1
986,45.85,1
987,46.01,1
988,47,1
989,49.29,1
990,48.67,1
991,48.16,1
992,47.56,1
993,47.3938,1
994,47.64,1
995,47.54,1
996,47.9,1
997,47.05,1
998,47.9,1
999,48.43,1
1000,50,1
1001,45.62,1
1002,44.79,1
1003,44.75,1
1004,43.61,1
1005,44.31,1
1006,44.8,1
1007,45.75,1
1008,45.26,1
1009,45.07,1
1010,46.62,1
1011,46.56,1
1012,47.26,1
1013,47.59,1
1014,47.5,1
1015,46.83,1
1016,47.01,1
1017,46.5,1
1018,46.42,1
1019,46,1
1020,46.18,1
1021,46.32,1
1022,46.79,1
1023,46.67,1
1024,45.85,1
1025,46.41,1
1026,45.02,1
1027,44.79,1
1028,44.5,1
1029,43.46,1
1030,43.73,1
1031,42.06,1
1032,40.5,1
1033,42.18,1
1034,42,1
1035,42.18,1
1036,41.88,1
1037,39.78,1
1038,40.7,1
1039,41.69,1
1040,41.07,1
1041,41.83,1
1042,42.69,1
1043,41.85,1
1044,42.37,1
1045,42.33,1
1046,42.09,1
1047,41.15,1
1048,41.4,1
1049,41.53,1
1050,41.81,1
1051,42.78,1
1052,44.79,1
1053,43.95,1
1054,43.47,1
1055,44.03,1
1056,44.07,1
1057,44.71,1
1058,45.5,1
1059,45.5,1
1060,46.8,1
1061,46.51,1
1062,43.91,1
1063,44.02,1
1064,42.76,1
1065,42.06,1
1066,43.67,1
1067,44.18,1
1068,44,1
1069,44.6,1
1070,45.4,1
1071,47.03,1
1072,47.21,1
1073,46.26,1
1074,45.7,1
1075,46.79,1
1076,46.25,1
1077,44.4,1
1078,44.8,1
1079,45.33,1
1080,46.27,1
1081,46.74,1
1082,46.99,1
1083,47.79,1
1084,48.32,1
1085,48.2,1
1086,48.5,1
1087,49.56,1
1088,49.53,1
1089,49.47,1
1090,49.44,1
1091,50.86,1
1092,51.61,1
1093,50.1,1
1094,49.56,1
1095,49.64,1
1096,49.14,1
1097,48.9,1
1098,49.13,1
1099,49.22,1
1100,48.33,1
1101,50.5,1
1102,49,1
1103,48.81,1
1104,48.6,1
1105,48.82,1
1106,49.28,1
1107,49.92,1
1108,50.78,1
1109,50.44,1
1110,50.97,1
1111,52.3,1
1112,52.98,1
1113,52.58,1
1114,53.12,1
1115,53.4,1
1116,53.8,1
1117,54.21,1
1118,53.83,1
1119,52.26,1
1120,52.72,1
1121,52.13,1
1122,51.79,1
